,name,place_id,business_status,raiting,price_level,total_reviews,direction,latitud,longitud,neightbour
3643,PizzaLuna,ChIJGSdKFyijpBIR4WmXsSj6xGs,OPERATIONAL,4.5,1.0,1682,"Carrer de Besalú, 46, Barcelona",41.4140847,2.1842142,el Camp de l'Arpa del Clot
3644,Torre d'Alta Mar,ChIJKxNKNqyjpBIRwY5e6RJc_78,OPERATIONAL,4.3,4.0,1215,"Pg. de Joan de Borbó, 88, Barcelona",41.373169,2.1878531,la Barceloneta
3645,Honest Greens Barceloneta,ChIJtai3XQyjpBIRbm_zNnb-vEQ,OPERATIONAL,4.4,2.0,62,"Passeig del Mare Nostrum, 15, local 1, Barcelona",41.36995599999999,2.1883255,la Barceloneta
3646,Restaurant La Tagliatella | La Barceloneta,ChIJEV-i-KujpBIRMspZBszsZUQ,OPERATIONAL,3.8,2.0,1033,"Pg. de Joan de Borbó, 78, Barcelona",41.3749432,2.1885415,la Barceloneta
3647,Club Soda,ChIJcYFHtPWjpBIRIFC_2iFSVdo,OPERATIONAL,4.1,,162,"Pg. de Joan de Borbó, 74, Barcelona",41.3753405,2.1885361,la Barceloneta
3648,Barceloneta,ChIJ6_dLhqujpBIRMs68zrFMqSc,OPERATIONAL,4.4,3.0,6383,"Moll dels Pescador, Port Vell, Carrer de l'Escar, 22, Barcelona",41.3758653,2.1876013,la Barceloneta
3649,Crucero Restaurante Nemesis,ChIJrfxjgqujpBIRlEOwhZSCTZ0,OPERATIONAL,4.5,,21,"Carrer de l'Escar, 26, Barcelona",41.3759308,2.1868512,Not found
3650,Restaurante Italiano IL VECCHIO PORTO,ChIJ7Sgd-KujpBIR9PN4gya1qnU,OPERATIONAL,2.3,,4,"Carrer de l'Escar, 16, Barcelona",41.3757595,2.187844300000001,la Barceloneta
3651,Els Maians,ChIJU7ijR6qjpBIR5nj15wvSgPM,OPERATIONAL,3.4,2.0,588,"Pg. de Joan de Borbó, 33, 34, Barcelona",41.3786934,2.1881622,la Barceloneta
3652,Taco Alto,ChIJbavPBHqjpBIRJ899K2SHPKk,OPERATIONAL,4.1,,486,"Pg. de Joan de Borbó, 42, Barcelona",41.3780023,2.1884435,la Barceloneta
3653,Restaurant La Vida,ChIJc4tCEHmjpBIR42GHrseKYv4,OPERATIONAL,3.5,2.0,524,"Pg. de Joan de Borbó, 31, Barcelona",41.3789454,2.1881163,la Barceloneta
3654,Restaurant Port Vell,ChIJERfJlf-ipBIRDvHEEypyIUU,OPERATIONAL,3.9,2.0,1361,"Pg. de Joan de Borbó, 20, Barcelona",41.3798114,2.1876981,la Barceloneta
3655,La Bombeta del Port,ChIJpUxp6uujpBIRyKWvwi8K7p8,OPERATIONAL,4.3,2.0,629,"Pg. de Joan de Borbó, 19, Barcelona",41.37985219999999,2.1876881,la Barceloneta
3656,MESON BARCELONETA,ChIJnchcggCjpBIRLhpYBsO32Ic,OPERATIONAL,4.5,2.0,1711,"Pg. de Joan de Borbó, 10, Barcelona",41.3806545,2.1874172,la Barceloneta
3657,Portonovo,ChIJ05sYd6qjpBIRRuPOBbkFluM,OPERATIONAL,2.8,,371,"Passeig de Joan de Borbo, Conte de Barcelona, 14, Barcelona",41.3802556,2.1876942,la Barceloneta
3658,Be-one barceloneta,ChIJw4zbPPejpBIROb_p0Q7PrVw,OPERATIONAL,4.4,,102,"Pg. de Joan de Borbó, 28, Barcelona",41.379192,2.1880338,la Barceloneta
3659,Pizza Barceloneta KITCHEN,ChIJCf3coACjpBIRfWofulA2s_0,OPERATIONAL,4.8,1.0,694,"Carrer de la Maquinista, 12, Barcelona",41.380588,2.188255,la Barceloneta
3660,Miski Restaurante - Cevichería,ChIJV2ZVK3ejpBIR0rUlMlk8Wns,OPERATIONAL,4.3,,114,"Pg. de Joan de Borbó, 30, Barcelona",41.379013,2.1880218,la Barceloneta
3661,El Dique,ChIJs1koaqqjpBIR92zulW6BxRo,OPERATIONAL,3.3,2.0,571,"Pg. de Joan de Borbó, 25, Barcelona",41.379363,2.1878927,la Barceloneta
3662,Can Solé,ChIJOx8QPKqjpBIR1u8Z5hq1qcg,OPERATIONAL,4.2,3.0,1320,"C. de Sant Carles, 4, Barcelona",41.3789068,2.1883865,la Barceloneta
3663,Montolio Can Maño,ChIJpzXOugCjpBIRsAdKUExkXVw,OPERATIONAL,4.4,1.0,1651,"C/ del Baluard, 12, Barcelona",41.3811246,2.1884054,la Barceloneta
3664,1881 per Sagardi,ChIJBTfBbwCjpBIRWclY6-1LVTg,OPERATIONAL,4.1,3.0,2127,"Plaça de Pau Vila, 3, Barcelona",41.38079760000001,2.1859628,la Barceloneta
3665,Bon Marisc,ChIJtW4kjwCjpBIRGpzKIahbJcw,OPERATIONAL,3.8,2.0,394,"Pg. de Joan de Borbó, 3, Barcelona",41.3812824,2.1871396,la Barceloneta
3666,Kapadokya,ChIJRew-YACjpBIRve1PSLJ_tfc,OPERATIONAL,3.7,1.0,273,"Pg. de Joan de Borbó, 2, Barcelona",41.3815984,2.1870102,la Barceloneta
3667,La Tagliatella,ChIJKxdNITyipBIRxtDvw_TPhYg,OPERATIONAL,3.9,2.0,1843,"Edifici Palau De Mar, Pça. de Pau Vila, 1, Barcelona",41.3813307,2.1852956,la Barceloneta
3668,Las Fritas,ChIJkd_qd6qjpBIRb2_F8ri_QFc,OPERATIONAL,4.2,,722,"Pg. de Joan de Borbó, 12, Barcelona",41.3804194,2.1874984,la Barceloneta
3669,Merendero de la Mari,ChIJU-WZbACjpBIRZXLemQiqSX8,OPERATIONAL,4.0,3.0,1206,"Plaça de Pau Vila, 1, Barcelona",41.3804032,2.1860545,la Barceloneta
3670,Terrazza Ravello,ChIJO5ok4Z-jpBIRTp57BEMoPRs,OPERATIONAL,4.6,2.0,1739,"Pça. de Pau Vila, 1, Planta Local, Puerta A9, Barcelona",41.3810105,2.1849568,la Barceloneta
3671,Palau de Mar: Espai Gastronòmic,ChIJp1W6Cx-jpBIRD9owkv8-n28,OPERATIONAL,3.9,,182,"Pça. de Pau Vila, 1, Barcelona",41.3805849,2.1859209,la Barceloneta
3672,La Gavina,ChIJTesebgCjpBIRs0gFJEgGkLs,OPERATIONAL,3.9,2.0,2072,"Pça. de Pau Vila, 1, Palau De Mar",41.3807967,2.1852969,la Barceloneta
3673,B-ONE Palau de Mar,ChIJuWSVtrqjpBIRFTjKF3z3S30,OPERATIONAL,4.3,,4988,"Frente al Puerto, Plaza Pau Vila 1 Local 5, Palau De Mar, Barcelona",41.38064550000001,2.1854801,la Barceloneta
3674,Restaurant Estrella,ChIJea082wGjpBIRQEAmNSy6zH8,OPERATIONAL,4.8,2.0,607,"Carrer d'Ocata, 6, Barcelona",41.383781,2.185057,"Sant Pere, Santa Caterina i la Ribera"
3675,Mr Robinson Cocktails & Food,ChIJeRAn2f-ipBIRvz9en2G6e8g,OPERATIONAL,4.3,2.0,2133,"Pla de Palau, 16, Barcelona",41.3828142,2.184541,"Sant Pere, Santa Caterina i la Ribera"
3676,Tlaxcal Cantina & Taquería Gastronómica,ChIJM9aiAv6ipBIRuY9_wrIoSDA,OPERATIONAL,4.5,2.0,3515,"C/ del Comerç, 27, Barcelona",41.3849921,2.1843065,"Sant Pere, Santa Caterina i la Ribera"
3677,Restaurant Leon,ChIJzyBtdhWjpBIR1G1pfFhNXWc,OPERATIONAL,4.6,,681,"Av. del Marquès de l'Argentera, 25, Barcelona",41.3854118,2.1852816,"Sant Pere, Santa Caterina i la Ribera"
3678,Ten's Tapes Restaurant Barcelona,ChIJMxp5H_6ipBIR-XbZESY3q3c,OPERATIONAL,4.1,3.0,1959,"C/ del Rec, 79, Barcelona",41.3841925,2.1843383,"Sant Pere, Santa Caterina i la Ribera"
3679,Koku Kitchen Ramen & Gyoza Bar,ChIJO1884wGjpBIREDQjmsgQe_w,OPERATIONAL,4.4,2.0,2256,"C/ del Comerç, 29, Barcelona",41.3848912,2.1844486,"Sant Pere, Santa Caterina i la Ribera"
3680,Dionisos,ChIJdRJs9QGjpBIR5DAFLyaceVM,OPERATIONAL,4.1,1.0,2476,"Av. del Marquès de l'Argentera, 27, Barcelona",41.3855057,2.185492,"Sant Pere, Santa Caterina i la Ribera"
3681,Ikibana Born,ChIJYS86CQKjpBIRxs-ozetbBCg,OPERATIONAL,4.2,3.0,1627,"Passeig de Picasso, 32, Barcelona",41.3863755,2.1844143,"Sant Pere, Santa Caterina i la Ribera"
3682,La Morera,ChIJRSZtaVqjpBIRjapXdes5vWU,OPERATIONAL,3.2,,5,"C/ de Ramon Trias Fargas, Barcelona",41.3895418,2.1879462,"Sant Pere, Santa Caterina i la Ribera"
3683,La Padrina,ChIJzXu1ohyjpBIRdQ-wh1N_w-w,OPERATIONAL,4.3,1.0,176,"C/ de Sardenya, 41, Barcelona",41.3916285,2.1885926,el Parc i la Llacuna del Poblenou
3684,La Forchetta,ChIJAw7h5hyjpBIR5orWiB8ZO-U,OPERATIONAL,4.2,1.0,1461,"Avinguda Meridiana, 2, Barcelona",41.3919361,2.1872315,el Parc i la Llacuna del Poblenou
3685,Bubar,ChIJw7iZxRyjpBIRFyuAHbEty0w,OPERATIONAL,4.6,1.0,617,"C/ de Wellington, 52, Barcelona",41.3909869,2.1878461,el Parc i la Llacuna del Poblenou
3686,Taberna Gallega,ChIJ5aeuGB2jpBIRC-pEf2jWlwI,OPERATIONAL,4.0,1.0,265,"C/ de Wellington, 5, Barcelona",41.3917459,2.1863061,el Parc i la Llacuna del Poblenou
3687,Cucina Italiana Restaurante - Bar H,ChIJ1dwCedKjpBIRIIw9ac2tl9g,OPERATIONAL,4.8,1.0,469,"C/ de Sardenya, 90, Barcelona",41.39261219999999,2.1878182,el Parc i la Llacuna del Poblenou
3688,Restaurante Dish,ChIJy6akffajpBIRIinRD2Lt2sM,OPERATIONAL,0.0,,0,"C/ de Sardenya, 104, Barcelona",41.3930452,2.1872473,el Parc i la Llacuna del Poblenou
3689,Casa Fidel,ChIJ4cHvjByjpBIR2S4g3jokfco,OPERATIONAL,3.8,1.0,637,"C. de Pujades, 11, Barcelona",41.3925284,2.1881585,el Parc i la Llacuna del Poblenou
3690,Eatmosfera,ChIJH90Lrv6jpBIRDkM0EdzCbS0,OPERATIONAL,4.8,,398,"C. de Pujades, 12, Barcelona",41.3919462,2.1879568,el Parc i la Llacuna del Poblenou
3691,Bar Restaurant Kebab i Pizzeria,ChIJi2Q7bByjpBIRtEB5BsMMFhM,OPERATIONAL,4.3,1.0,548,"Carrer de la Marina, 100, Barcelona",41.3939804,2.1884003,el Parc i la Llacuna del Poblenou
3692,BONNA BOCA,ChIJVcC7hEyjpBIR62-Pui5gsMA,OPERATIONAL,4.6,1.0,310,"Carrer de Joan d'Àustria, 99, Barcelona",41.3953081,2.1883111,el Parc i la Llacuna del Poblenou
3693,La Mal Dita Restaurant,ChIJn1Ol8KijpBIRdqfJuoOaQOg,OPERATIONAL,4.7,,35,"Carrer de la Marina, 116, Barcelona",41.3948938,2.1873307,el Parc i la Llacuna del Poblenou
3694,Granja Mabel,ChIJL4-HLxyjpBIRROcU3QNIPaY,OPERATIONAL,4.5,1.0,1236,"Carrer de la Marina, 114, Barcelona",41.3947977,2.1873394,el Parc i la Llacuna del Poblenou
3695,Restaurant Sancho. Bar i Cafeteria.,ChIJMSV-7h6jpBIRC35gvIMjf1U,OPERATIONAL,4.6,,125,"C/ de Sancho de Ávila, 7, Piso 6 / 1, Barcelona",41.39706839999999,2.187623,el Parc i la Llacuna del Poblenou
3696,Chef Paula Barcelona,ChIJYZWwqBijpBIRQX1y9wJ1EGc,OPERATIONAL,4.4,,366,"C/ de Lepant, 125-127, Barcelona",41.3974457,2.185611,el Fort Pienc
3697,Forastera,ChIJDWj4fjGjpBIRePgbeE8fJkk,OPERATIONAL,4.0,1.0,787,"C/ de Sancho de Ávila, 22, Barcelona",41.3972341,2.1883786,el Parc i la Llacuna del Poblenou
3698,Stop & Mos,ChIJY5msQY2jpBIR7WUZRm7VsB4,OPERATIONAL,4.8,,88,"dentro del Mercado dels Encants, C. de los Castillejos, 158, Planta 2, Barcelona",41.4003662,2.1866592,el Fort Pienc
3699,El restaurant del TNC,ChIJ_UyVqh2jpBIR-9iCCb82EEQ,OPERATIONAL,3.7,,89,"Plaça de les Arts, 1, Barcelona",41.4000187,2.1857434,el Fort Pienc
3700,L' Estoneta,ChIJCah1OB-jpBIRdMwGO7ap4V8,OPERATIONAL,4.2,1.0,281,"Carrer de Tànger, 24, Barcelona",41.399226,2.188577,el Parc i la Llacuna del Poblenou
3701,Cuscus Barcelona Glories,ChIJmSBX5iGjpBIRHAuiI0W8aUU,OPERATIONAL,4.4,1.0,205,"C/ de Bolívia, 1, 3, Barcelona",41.4009668,2.1882276,el Parc i la Llacuna del Poblenou
3702,Al Jaima Els Encants,ChIJmSBX5iGjpBIR2_0wGsFctQo,OPERATIONAL,4.5,1.0,423,"C/ de Bolívia, 1-3, Barcelona",41.4009867,2.1880455,el Parc i la Llacuna del Poblenou
3703,LA MARGUI,ChIJwzRXyCijpBIRHdhbGnB1qmk,OPERATIONAL,4.3,1.0,695,"Avinguda Meridiana, 97, Barcelona",41.4069711,2.1864948,el Clot
3704,Fortaleza Del Clot,ChIJRazoACejpBIRZqjC7gd_xM0,OPERATIONAL,4.5,1.0,387,"Avinguda Meridiana, 111, Barcelona",41.4079195,2.1865698,el Clot
3705,Restaurante MEIWEI,ChIJP2bSXiajpBIRsj4XAhoIWjo,OPERATIONAL,4.0,,57,"Carrer de la Sèquia Comtal, 9, Barcelona",41.40822180000001,2.1876495,el Clot
3706,Restaurante Brasería Tío Royo - El Alquimista,ChIJGaSM5SajpBIRMLYMrqeRBRA,OPERATIONAL,4.1,,16,"Carrer de Joan I, 6, 8, Barcelona",41.4072505,2.1873841,el Clot
3707,Miguelón Sabor Peruano,ChIJY9UDmNiipBIRtseE6XwPpOE,OPERATIONAL,4.0,,423,"C/ d'Aragó, 545, Barcelona",41.4067115,2.1840872,el Camp de l'Arpa del Clot
3708,La Coctelera,ChIJiRLGrSejpBIR2eyebKR6W58,OPERATIONAL,4.1,1.0,445,"C/ d'Aragó, 609, Barcelona",41.4085382,2.1865222,el Camp de l'Arpa del Clot
3709,The Catalan Sandwich,ChIJvxjJdCejpBIRSdH0-WxJ7bE,OPERATIONAL,4.2,,62,"C/ de la Corunya, 10, Barcelona",41.4081108,2.1855765,el Camp de l'Arpa del Clot
3710,Restaurant El Clot,ChIJxYmQWiajpBIRIYzsoWhX4UQ,OPERATIONAL,4.1,2.0,2584,"C/ d'Aragó, 600, Barcelona",41.4088669,2.1875119,el Clot
3711,Bar-Restaurant 606,ChIJY22fiFOjpBIRaupvjKJY8_U,OPERATIONAL,3.7,,3,"C/ de València, 606B, Barcelona",41.40942159999999,2.1857702,el Camp de l'Arpa del Clot
3712,Gent Del Barri,ChIJz7X8jCejpBIRJXaSD-YjPFc,OPERATIONAL,3.9,2.0,1133,"Carrer de Rogent, 25, Barcelona",41.4091721,2.1846316,el Camp de l'Arpa del Clot
3713,Can Coxinha,ChIJh5jly--jpBIRvaHv_YMuz84,OPERATIONAL,3.0,,1,"C/ de València, Barcelona",41.4090565,2.185148,el Camp de l'Arpa del Clot
3714,Wok Home,ChIJoVPJxbGjpBIRP6XO-Km3oFI,OPERATIONAL,4.1,,107,"Carrer de Rogent, 46, Barcelona",41.4094565,2.1844453,el Camp de l'Arpa del Clot
3715,Bar Restaurant LA CORUÑA,ChIJ5wgZnCejpBIRq2GTli9U0B0,OPERATIONAL,4.0,1.0,112,"C/ de la Corunya, 18, Barcelona",41.4083262,2.1852113,el Camp de l'Arpa del Clot
3716,Enigmatiumroom Barcelona,ChIJp7GFLIijpBIRgL7D1ISg4vw,OPERATIONAL,4.7,,462,"OFICINAS-NO RESTAURANTE, C/ de la Corunya, 18, Bajos (SOLO, Barcelona",41.4083896,2.1853077,el Camp de l'Arpa del Clot
3717,Diegos Bar Restaurant,ChIJgUu0tSejpBIRbn-ucOuZatQ,OPERATIONAL,4.7,1.0,1214,"Avinguda Meridiana, 127, Local 1, Barcelona",41.40914069999999,2.1865814,el Camp de l'Arpa del Clot
3718,Super Rico Doner Kebab Pizzeria 2,ChIJUfeBR8ujpBIRcDbT7rHYOSM,OPERATIONAL,4.4,1.0,74,"C/ de València, 601, Barcelona",41.4096136,2.1856673,el Camp de l'Arpa del Clot
3719,Me sabe a Perú,ChIJQdDmC_-jpBIRo0Iv9p_Vbjs,OPERATIONAL,4.5,1.0,324,"C/ de Sibelius, 5b, Barcelona",41.41037499999999,2.1858244,el Camp de l'Arpa del Clot
3720,Restaurante Canape Lounge,ChIJ3yzwPz2jpBIRJqlMkmiOeSk,OPERATIONAL,4.2,1.0,324,"Carrer de la Muntanya, 31, Barcelona",41.410979,2.1873652,el Clot
3721,Casa de Cuenca,ChIJsZO2IyijpBIRVZlPMYMz-b0,OPERATIONAL,4.0,,115,"Carrer de la Muntanya, 62, Barcelona",41.4121256,2.1849227,el Camp de l'Arpa del Clot
3722,Freshperts,ChIJ236hEtOjpBIRXGLkPejmScA,OPERATIONAL,4.0,,96,"Carrer del Degà Bahí, 57, Barcelona",41.4123903,2.1846801,el Camp de l'Arpa del Clot
3723,Bar SerenEATy filipinas,ChIJHbSBGfejpBIRBF1-6bYcDfk,OPERATIONAL,5.0,,7,"C. de la Nació, 30, Barcelona",41.4132483,2.1851931,el Camp de l'Arpa del Clot
3724,Bar-Restaurant Fornols,ChIJpTrOThujpBIRub-0GAJpS2c,OPERATIONAL,5.0,,1,"C/ de las Navas de Tolosa, 291, Barcelona",41.4147584,2.1874436,el Clot
3725,El Tall Ibèric,ChIJ4U7kxyijpBIRDLxzf3DeIDo,OPERATIONAL,4.5,2.0,670,"C/ de València, 637, L1, Barcelona",41.4117137,2.1884676,el Clot
3726,Restaurant Novo,ChIJqXCYQimjpBIREwY_OV5fF6o,OPERATIONAL,4.6,1.0,45,Barcelona,41.4148019,2.188076,Navas
3727,Bar-Restaurant La Tasqueta 2,ChIJv-kWT5GjpBIR_kdxSNYDbvY,OPERATIONAL,4.5,,33,"Carrer del Degà Bahí, 47, Barcelona",41.4117204,2.1843211,el Camp de l'Arpa del Clot
3728,"Acai&Me | Breakfast, Brunch And Bowls",ChIJy8s4zfNHmRIRHMOcxTLIWEQ,OPERATIONAL,4.5,2.0,512,"Plaça del Mar, s/n, Barcelona",41.3735238,2.1891925,la Barceloneta
3729,La Deliciosa,ChIJtaMNtq6jpBIRqdKUZ7aT5-w,OPERATIONAL,4.0,2.0,1451,"Plaça del Mar, s/n, Barcelona",41.3737346,2.1895365,la Barceloneta
3730,Buenas Migas,ChIJFz_IiFSipBIRBZLRnzsbt_4,OPERATIONAL,4.1,2.0,2155,"Plaça del Mar, 1, Barcelona",41.3754222,2.1895602,la Barceloneta
3731,Mar beach restaurant bar,ChIJn4LgGNKjpBIRbzYrBpyD-7g,OPERATIONAL,4.2,,1278,"Plaça del Mar, numero 1, Barcelona",41.3754524,2.1896949,la Barceloneta
3732,Beach Garden Barceloneta - Tapas - Paella - Chiringuito,ChIJ2_MdU6mjpBIRWSsi0stgiOc,OPERATIONAL,3.8,2.0,1367,"Plaça del Mar, s/n, Barcelona",41.3735368,2.1889646,la Barceloneta
3733,Voramar Restaurant,ChIJ79lXVKmjpBIRP-in90KgNSI,OPERATIONAL,3.8,2.0,823,"Pg. de Joan de Borbó, 73, Barcelona",41.3756831,2.189339,la Barceloneta
3734,Makamaka,ChIJXRaj-KujpBIR90c4NFgVSGg,OPERATIONAL,4.3,2.0,5809,"Pg. de Joan de Borbó, 76, Barcelona",41.3757485,2.1886192,la Barceloneta
3735,Marisqueria del Port,ChIJLZ0CEVmjpBIRrtc_mqcjp9s,OPERATIONAL,3.4,,207,"Pg. de Joan de Borbó, 66, Barcelona",41.3760227,2.1891973,la Barceloneta
3736,Pez Gordo del mar,ChIJNxtkL9SjpBIRupq_OV9AynA,OPERATIONAL,3.9,,305,"C/ dels Pescadors, 87, Barcelona",41.37606359999999,2.1900198,la Barceloneta
3737,La Mar Salada Restaurant,ChIJh01b3aujpBIRAxWL8QFNnjE,OPERATIONAL,4.3,2.0,3576,"Pg. de Joan de Borbó, 58, 59, Barcelona",41.3767185,2.1889539,la Barceloneta
3738,Picarn,ChIJ08MOaqmjpBIRe0DFBanF-jY,OPERATIONAL,3.9,,174,"Judici 13 bajos, Barcelona",41.3767169,2.190167600000001,la Barceloneta
3739,Bivio steak house Barcelona,ChIJaXfF4KujpBIRZtHyg3MG7bc,OPERATIONAL,4.2,3.0,2245,"Pg. de Joan de Borbó, 60, Barcelona",41.3765809,2.1889994,la Barceloneta
3740,Casa Marina Picufi,ChIJQToyLTajpBIR05SWlCNZ5CQ,OPERATIONAL,4.8,,709,"C. del Judici, 5, Barcelona",41.3765689,2.1894583,la Barceloneta
3741,KFC,ChIJxZljK8mjpBIRAUQgty4vUL0,OPERATIONAL,3.8,1.0,564,"C/ del Comte de Santa Clara, 83, Barcelona",41.376237,2.190007,la Barceloneta
3742,El Refugi del Port,ChIJ0Z80XKmjpBIR-_JIyjTrWSU,OPERATIONAL,4.4,2.0,365,"C. del Judici, 4, Barcelona",41.3764542,2.1893662,la Barceloneta
3743,Paco Alcalde,ChIJXWTSeqmjpBIRrPnYp6WalW4,OPERATIONAL,4.3,2.0,1745,"Carrer de, C/ d'Emília Llorca Martín, 12, Barcelona",41.3773449,2.1897521,la Barceloneta
3744,Can Borbó,ChIJa7Yn0KujpBIRIwAaKRWatiM,OPERATIONAL,4.1,,1177,"Pg. de Joan de Borbó, 50, Barcelona",41.3774441,2.1886667,la Barceloneta
3745,Restaurant Can Ros,ChIJXyrTYqmjpBIRWpT9xLwAhUg,OPERATIONAL,4.4,2.0,2274,"C/ d'Emília Llorca Martín, 7, Barcelona",41.3773315,2.1893872,la Barceloneta
3746,La Cala Barceloneta,ChIJoek09aujpBIRMUV36ijXVRQ,OPERATIONAL,4.7,1.0,951,"Carrer de l'Escar, 18, Barcelona",41.3758729,2.1877078,la Barceloneta
3747,El Rey de La Gamba 1 | Barcelona,ChIJ8_nkxKujpBIRQrpLe8-gQ5E,OPERATIONAL,3.9,2.0,4277,"Pg. de Joan de Borbó, 53, Barcelona",41.3771662,2.1887636,la Barceloneta
3748,La Malandrina,ChIJ69LvK6qjpBIRBD74wpY63iU,OPERATIONAL,4.4,1.0,3056,"C/ de Pepe Rubianes, 3, Barcelona",41.3782879,2.1888159,la Barceloneta
3749,H54 Sky Terrace*,ChIJrUyc26ujpBIRC8lmu7rAKSw,OPERATIONAL,4.5,,10,"Pg. de Joan de Borbó, 54, Barcelona",41.3770305,2.1888546,la Barceloneta
3750,Restaurant Iguazú,ChIJETkVLqqjpBIRlPH2JjjSLdE,OPERATIONAL,4.1,1.0,1275,"C/ de Pepe Rubianes, 4, Barcelona",41.37806860000001,2.188707,la Barceloneta
3751,Restaurante Somorrostro,ChIJ0TUpeY-jpBIRLUSEPcpAMYg,OPERATIONAL,0.0,,0,"C. de Sant Carles, 11, Barcelona",41.3791709,2.189043,la Barceloneta
3752,Can Sardi,ChIJnxPYvKmjpBIRljUdHsj7EGU,OPERATIONAL,4.6,,581,"C/ de Pepe Rubianes, 25, Barcelona",41.3786487,2.1905433,la Barceloneta
3753,Restaurante Paco. Mercado BARCELONETA,ChIJlexsScWjpBIR3VqGqZq4ZLo,OPERATIONAL,4.5,,22,"C/ del Baluard, 23, Barcelona",41.3806306,2.1887863,la Barceloneta
3754,Taco Bell,ChIJpcSRjXWjpBIRsMCG-OBhBAk,OPERATIONAL,3.6,1.0,863,"Pg. de Joan de Borbó, 21, Barcelona",41.3797433,2.1877461,la Barceloneta
3755,Restaurant Marisma Barceloneta,ChIJQbB1yjOjpBIRf1lPMlu6Vzo,OPERATIONAL,4.1,2.0,1140,"Mercat de la Barceloneta, Pl. del Poeta Boscà, 1, Barcelona",41.38017,2.1892801,la Barceloneta
3756,Caminito Grill Steak House,ChIJ42TVAlOjpBIR7js2ODx5yaQ,OPERATIONAL,5.0,,815,"C/ de l'Atlàntida, 27, 29, Barcelona",41.3807231,2.1895017,la Barceloneta
3757,Bistro 42,ChIJr01cUAejpBIRWQt2Ab3o10k,OPERATIONAL,4.5,1.0,606,"Carrer de la Maquinista, 42, Barcelona",41.3809256,2.1897062,la Barceloneta
3758,Indian masala house,ChIJczEPobujpBIRjlXrF0WgbGg,OPERATIONAL,4.3,,254,"Pg. de Joan de Borbó, 12, Barcelona",41.3803704,2.1874859,la Barceloneta
3759,"martamar 29, Restaurant - Pizzeria",ChIJh4xCdKqjpBIR-Y_yBUH9PAY,OPERATIONAL,0.0,,0,"C/ del Mar, 29, Barcelona",41.3802262,2.1878099,la Barceloneta
3760,Rumbanroll,ChIJGRzwnwCjpBIRwi5KmrNX-CI,OPERATIONAL,4.5,1.0,194,"Carrer de la Maquinista, 6, Barcelona",41.38051859999999,2.1879295,la Barceloneta
3761,La Carioca,ChIJr2wytgCjpBIR8IY5ousa7mw,OPERATIONAL,4.4,2.0,2203,"Pça. de Pau Vila, 1, Barcelona",41.3806624,2.1865835,la Barceloneta
3762,La Fresca,ChIJ8ZNBoACjpBIRuNK8jCF1Ph0,OPERATIONAL,4.4,1.0,975,"08003, Carrer de la Maquinista, 8, Barcelona",41.38055689999999,2.1881047,la Barceloneta
3763,Colibri Brunch & Bistro,ChIJZU9DkPmjpBIRk84SXAPpXpE,OPERATIONAL,4.5,,795,"Pg. de Joan de Borbó, 6, Barcelona",41.38101340000001,2.1873215,la Barceloneta
3764,Quick Meals S.A,ChIJ74dvjACjpBIRRkhmoIuUQ0Q,OPERATIONAL,1.0,,1,"Paseo Joan Borbó Comte de Barcelona, 2, Barcelona",41.3813818,2.1871166,la Barceloneta
3765,Restaurant Ca La Montse,ChIJZRbQwwCjpBIR0KnreE-KcQY,OPERATIONAL,4.3,2.0,1340,"C/ de Balboa, 14, Barcelona",41.382109,2.1882849,la Barceloneta
3766,El Nou Ramonet,ChIJw6rRkgCjpBIRMO_gEqnHTaE,OPERATIONAL,4.3,2.0,1428,"C/ de Carbonell, 5, Barcelona",41.381768,2.1876221,la Barceloneta
3767,Restaurante Pasa Tapas Barceloneta,ChIJHyca8QCjpBIRjvatUThJOjE,OPERATIONAL,4.1,2.0,2945,"C/ del Dr. Aiguader, 8, Barcelona",41.3822441,2.1871316,la Barceloneta
3768,El Tío Pío,ChIJH0GgiwCjpBIRL20UelNQC8k,OPERATIONAL,4.5,2.0,1209,"Pg. de Joan de Borbó, 2, Barcelona",41.3815968,2.1870064,la Barceloneta
3769,Bar Bitàcora,ChIJNb7a7QCjpBIRdb_cmNnxiNE,OPERATIONAL,4.3,1.0,1813,"C/ de Balboa, 1, Barcelona",41.3820919,2.1876602,la Barceloneta
3770,Restaurant Cheriff,ChIJWX5kuACjpBIRNx7u1sq5jrY,OPERATIONAL,4.1,3.0,761,"C/ de Ginebra, 15, Barcelona",41.38168590000001,2.188480600000001,la Barceloneta
3771,La Dama - El restaurant del Zoo,ChIJfZh2joSjpBIRtT_i5yZRopI,OPERATIONAL,3.5,,227,"Passeig de Circumvaŀlació, 2, Barcelona",41.385316,2.189256,"Sant Pere, Santa Caterina i la Ribera"
3772,Restaurant Xaloc (Zoo de Barcelona),ChIJCe0qjdGjpBIRuCN3fHHqbio,OPERATIONAL,3.7,,3,"95PQ+GG, Barcelona",41.386353,2.1887791,"Sant Pere, Santa Caterina i la Ribera"
3773,Bj Restaurant,ChIJFzC7phyjpBIRWB7OXQHJoHY,OPERATIONAL,4.2,1.0,140,"Carrer de Llull, 13, Barcelona",41.3913143,2.1887706,el Parc i la Llacuna del Poblenou
