index,place_id,dine_in,reservable,serves_beer,serves_wine,vegeterian,takeout,wheel_chair_acc,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,mon_hours
2589,ChIJ4S0aFs-ipBIRCG1yC6AakoQ,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,8:30AM–4:00PM,8:30AM–4:00PM,8:30AM–4:00PM,8:30AM–4:00PM,Closed,Closed,8:30AM–4:00PM
2590,ChIJGdImY8-ipBIRZML0NK8V20M,Yes,Maybe,Yes,Yes,Maybe,Yes,Maybe,,,,,,,
2591,ChIJyzhJpM-ipBIRFuvnKGJ6Yz8,Yes,Maybe,Yes,Yes,No,Maybe,Maybe,,,,,,,
2592,ChIJRR8BPcmipBIRQI4v_avm-gs,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,9:00AM–11:00PM,9:00AM–11:00PM,9:00AM–11:00PM,9:00AM–1:00AM,9:00AM–1:00AM,10:00AM–10:00PM,9:00AM–11:00PM
2593,ChIJIQoMEwijpBIRN5GAMJBFfX4,Yes,Yes,Yes,Yes,Maybe,Yes,Maybe,6:30AM–12:00AM,6:30AM–12:00AM,6:30AM–12:00AM,6:30AM–12:00AM,7:30AM–12:00AM,7:30AM–12:00AM,6:30AM–12:00AM
2594,ChIJR-sf81qipBIR9w--Jv6n20g,Yes,Yes,Yes,Yes,No,Yes,Yes,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM
2595,ChIJ4Zh6vJ2jpBIRc5DR4xqplUU,Yes,Yes,Yes,Yes,No,Maybe,Yes,12:30–9:00PM,12:30–9:00PM,12:30–9:00PM,12:30–9:00PM,12:30–9:00PM,12:30–9:00PM,12:30–9:00PM
2596,ChIJFY0zqsKjpBIRGX67gIwbtOM,Yes,Yes,Yes,Yes,No,Yes,Yes,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:30AM,12:30PM–12:30AM,12:30PM–12:00AM,10:00AM–12:00AM
2597,ChIJoZx-d1uipBIRtfG56EWZxPM,Yes,Yes,Yes,Yes,Yes,Yes,No,"1:00–4:00PM, 8:00PM–12:00AM","1:00–4:00PM, 8:00PM–12:00AM","1:00–4:00PM, 8:00PM–12:00AM","1:00–4:00PM, 8:00PM–12:00AM","1:00–4:00PM, 8:00PM–12:00AM",1:00–4:00PM,Closed
2598,ChIJ9S8BSFuipBIRNO62foomv9o,Yes,Yes,Yes,Yes,No,Maybe,Yes,"7:30–10:30AM, 1:00–3:15PM, 8:00–10:30PM","7:30–10:30AM, 1:00–3:15PM, 8:00–10:30PM","7:30–10:30AM, 1:00–3:15PM, 8:00–10:30PM","7:30–10:30AM, 1:00–3:15PM, 8:00–10:30PM","7:30–10:30AM, 1:00–3:15PM, 8:00–10:30PM","7:30–10:30AM, 1:00–3:15PM, 8:00–10:30PM","7:30–10:30AM, 1:00–3:15PM, 8:00–10:30PM"
2599,ChIJEQ1CC1qipBIRNDyJlAxHo8s,Yes,Yes,Yes,Yes,No,Yes,No,6:00AM–5:00PM,6:00AM–5:00PM,6:00AM–5:00PM,6:00AM–5:00PM,8:00AM–5:00PM,Closed,6:00AM–5:00PM
2600,ChIJoTXgMlqipBIRQVaPqLquZjI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"1:00–4:00PM, 8:00–11:30PM","1:00–4:00PM, 8:00–11:30PM","1:00–4:00PM, 8:00–11:30PM","1:00–4:00PM, 8:00–11:30PM","1:00–4:00PM, 8:00–11:30PM","1:00–4:00PM, 8:00–11:30PM",Closed
2601,ChIJc79E-FmipBIRtm1KryIpU3A,Yes,Yes,Yes,Yes,Maybe,Yes,Maybe,9:00AM–10:30PM,9:00AM–10:30PM,9:00AM–10:30PM,9:00AM–10:30PM,9:00AM–10:30PM,12:00–3:00PM,9:00AM–10:30PM
2602,ChIJx0yS5VuipBIRvPxK3ENiTk8,Yes,Yes,Yes,Yes,No,Yes,Yes,7:00AM–3:00AM,7:00AM–3:00AM,7:00AM–3:00AM,7:00AM–3:00AM,7:00AM–3:00AM,7:00AM–3:00AM,7:00AM–3:00AM
2603,ChIJY23z4FuipBIRAhOOgNNHN20,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM
2604,ChIJiQgz4VuipBIRwhB9XMkkPyk,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Maybe,Closed,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM
2605,ChIJWfIi5FuipBIRsAiK6Zxf63M,Yes,Maybe,Yes,Yes,Maybe,Maybe,Maybe,12:00–2:30PM,12:00–2:30PM,12:00–2:30PM,12:00–3:00PM,12:00PM–3:00AM,12:00PM–2:00AM,12:00–2:30PM
2606,ChIJNbJrdVmipBIRa-_31oGDJC8,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,8:00AM–5:00PM,8:00AM–5:00PM,8:00AM–5:00PM,8:00AM–5:00PM,Closed,Closed,8:00AM–5:00PM
2607,ChIJMY85mVmipBIRx4gOR2pPixQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM
2608,ChIJFbGtt1mipBIRuVooD90SoxE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Closed,Closed,7:00–11:00PM,7:00–11:00PM,"1:00–4:00PM, 7:30–11:00PM","1:00–4:00PM, 7:30–11:00PM",7:00–11:00PM
2609,ChIJu8EiO12ipBIR62b_RzuX0QA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9:30AM–3:30PM,9:30AM–3:30PM,9:30AM–3:30PM,9:30AM–3:30PM,9:30AM–5:00PM,9:30AM–5:00PM,9:30AM–3:30PM
2610,ChIJmxCGcFmipBIRtIzvDaCkVyw,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,12:00–10:30PM,12:00–10:30PM,12:00–10:30PM,12:00–10:30PM,12:00–10:30PM,12:00–10:30PM,12:00–10:30PM
2611,ChIJJWVrEFmipBIRNXbBZWqJsm0,Yes,Yes,No,No,Yes,Yes,Yes,12:00–11:45PM,12:00–11:45PM,12:00–11:45PM,12:00PM–12:45AM,12:00PM–12:45AM,12:00–11:45PM,12:00–11:45PM
2612,ChIJF_88IVmipBIRuZvAgKrkr1I,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Yes,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM
2613,ChIJp8_hAlyjpBIRCWN9o4xtk5I,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM
2614,ChIJKb2W_FiipBIR3UdM8obKvkk,Yes,Maybe,Yes,Yes,Yes,Yes,Maybe,10:30AM–11:30PM,10:30AM–11:30PM,10:30AM–11:30PM,10:30AM–11:30PM,10:30AM–11:30PM,10:30AM–11:30PM,10:30AM–11:30PM
2615,ChIJKT-B04ijpBIRx6i14UIJYlo,Yes,Maybe,Yes,Yes,Maybe,Yes,Maybe,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM
2616,ChIJpVe7eliipBIRMs3VTawWbGo,Yes,Maybe,Yes,Yes,Yes,Yes,Maybe,12:00–11:45PM,12:00–11:45PM,12:00–11:45PM,12:00–11:45PM,12:00–11:45PM,12:00–11:45PM,Closed
2617,ChIJbYRs2TajpBIRk5KAzvu7lt0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Closed,10:00AM–11:00PM,10:00AM–12:00AM,10:00AM–1:00AM,10:00AM–1:00AM,10:00AM–5:00PM,Closed
2618,ChIJH8gKMViipBIR-Naz1zh9Hbw,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7:30AM–12:30AM,7:30AM–12:30AM,7:30AM–12:30AM,7:30AM–1:00AM,7:30AM–1:00AM,7:30AM–1:00AM,7:30AM–12:30AM
2619,ChIJK2Pnd-WjpBIRt321ybTsYrk,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,11:00AM–2:00AM,11:00AM–2:00AM,11:00AM–2:00AM,11:00AM–2:00AM,11:00AM–2:00AM,11:00AM–2:00AM,11:00AM–2:00AM
2620,ChIJD0TfoPeipBIR0e0Ko822fOI,Yes,No,Yes,No,Yes,Yes,Yes,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–1:00AM
2621,ChIJX0su9FiipBIRrb80hCFA2WA,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Closed,"1:00–4:30PM, 8:00–11:30PM","1:00–4:30PM, 8:00–11:30PM","1:00–4:30PM, 8:00–11:30PM","1:00–4:30PM, 8:00–11:30PM",1:00–5:00PM,Closed
2622,ChIJCVfTwViipBIRFhKPYR9iQtQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8:00PM–12:00AM,8:00PM–12:00AM,8:00PM–12:00AM,8:00PM–1:00AM,"1:00–5:30PM, 8:00PM–1:00AM","1:00–5:30PM, 8:00PM–12:00AM",Closed
2623,ChIJOzFhwFiipBIRJkzvdxzyhDM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Closed,"1:00–3:45PM, 8:00–11:00PM","1:00–3:45PM, 8:00PM–12:00AM","1:00–4:00PM, 8:00PM–12:00AM","1:00–4:00PM, 8:00PM–12:00AM","1:00–3:45PM, 8:00–11:00PM","1:00–3:45PM, 8:00–11:00PM"
2624,ChIJGxkfgFiipBIRcrmAzfcHgzE,Yes,Maybe,Yes,Yes,No,Yes,Yes,12:00–11:30PM,12:00PM–12:00AM,11:00AM–12:00AM,11:00AM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00–11:30PM
2625,ChIJP6nFjJWjpBIRVWFgF3dpjXo,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:00–7:00PM,12:00–7:00PM,12:00–7:00PM,12:00–7:00PM,12:00–7:00PM,Closed,12:00–7:00PM
2626,ChIJ3-pRKvaipBIR_zjdB9gDx-k,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM
2627,ChIJWXpb8PeipBIR9qHIBx1PV4U,Yes,Yes,Yes,Yes,No,Yes,Yes,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM
2628,ChIJWZTjEf-jpBIR-mBF7e9NLKw,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,9:00AM–10:00PM,9:00AM–10:00PM,9:00AM–10:00PM,9:00AM–11:30PM,9:00AM–11:30PM,11:00AM–7:00PM,9:00AM–10:00PM
2629,ChIJ6aENL_aipBIRN9fMOpVeAt8,Yes,Yes,Yes,Yes,No,Yes,Maybe,"1:30–4:00PM, 8:00–11:00PM","1:30–4:00PM, 8:00–11:00PM","1:30–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM",Closed,"1:30–4:00PM, 8:00–11:00PM"
2630,ChIJu3OocIWipBIR3xTpa4YRmFg,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Maybe,10:40AM–5:00PM,10:40AM–5:00PM,10:40AM–5:00PM,10:40AM–6:00PM,10:00AM–6:00PM,Closed,10:40AM–5:00PM
2631,ChIJo7tlMPaipBIR1M-1IWag3_0,Yes,Maybe,Yes,Yes,No,Yes,Maybe,8:00AM–4:00PM,8:00AM–4:00PM,8:00AM–4:00PM,8:00AM–4:00PM,8:00AM–4:00PM,Closed,Closed
2632,ChIJzzNFzPeipBIRndvOaMG7GbY,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM
2633,ChIJFxJRS_aipBIR-OnFfKIVY-I,Yes,Yes,Yes,Yes,Maybe,Maybe,Maybe,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM
2634,ChIJjdXLztejpBIR_gy_ofGk5ac,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11:00AM–8:00PM,11:00AM–8:00PM,11:00AM–8:00PM,11:00AM–8:00PM,11:00AM–8:00PM,Closed,11:00AM–8:00PM
2635,ChIJp1nNANyjpBIRubo7ZXuUYdw,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–6:00PM,8:00AM–11:00PM
2636,ChIJsVOZwtOjpBIRNTqeWypCIKQ,Yes,Yes,Yes,Yes,No,Maybe,Yes,1:00–4:00PM,"1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM",Closed,"1:00–4:00PM, 8:00–11:00PM"
2637,ChIJLbFaN_aipBIRtZhWRrruSFg,Yes,Maybe,Yes,Yes,No,Yes,Yes,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,Closed,Closed
2638,ChIJzQnfNvaipBIRHle-lKj1GHo,Yes,Yes,Yes,Yes,Maybe,Yes,Maybe,8:30AM–6:30PM,8:30AM–10:00PM,8:30AM–10:00PM,8:30AM–10:00PM,8:30AM–10:00PM,Closed,8:30AM–6:30PM
2639,ChIJn0W4MVejpBIRS0FEnRqz6ac,Yes,No,Yes,Yes,No,Yes,Yes,9:00AM–8:00PM,9:00AM–8:00PM,9:00AM–8:00PM,9:00AM–8:00PM,9:00AM–8:00PM,Closed,9:00AM–8:00PM
2640,ChIJ6zzqUfaipBIRI5uRBAofx3Y,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–1:00AM
2641,ChIJuUIe1_mipBIRvxFsLzykv9U,Yes,Yes,Yes,Yes,No,Yes,Yes,9:00AM–4:00PM,9:00AM–4:00PM,9:00AM–4:00PM,9:00AM–4:30PM,8:00AM–4:30PM,Closed,Closed
2642,ChIJ4yo1UfaipBIR_XlXNVqr6AU,Yes,Yes,Yes,Yes,Maybe,No,Yes,11:00AM–11:30PM,11:00AM–11:30PM,11:00AM–11:30PM,11:00AM–11:30PM,11:00AM–11:30PM,11:00AM–11:30PM,11:00AM–11:30PM
2643,ChIJdRbN9PaipBIRvN4zsiikHrI,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,"1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM","1:00–4:00PM, 8:00–11:00PM"
2644,ChIJfx2I8vaipBIR2bIdtf-roQE,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,"7:00–11:00AM, 12:30–11:00PM","7:00–11:00AM, 12:30–11:00PM","7:00–11:00AM, 12:30–11:00PM","7:00–11:00AM, 12:30–11:00PM","7:00–11:00AM, 12:30–11:00PM","7:00–11:00AM, 12:30–11:00PM","7:00–11:00AM, 12:30–11:00PM"
2645,ChIJE-jk9vaipBIRz8SXMfLX0Sg,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00–6:00PM,12:00PM–12:00AM
2646,ChIJJ5Spw_aipBIRTFXj16n0fUQ,Yes,Yes,Yes,Yes,No,Yes,Maybe,8:30AM–5:30PM,8:30AM–5:30PM,8:30AM–5:30PM,8:30AM–5:30PM,9:00AM–5:30PM,Closed,8:30AM–5:30PM
2647,ChIJye2hxfaipBIRyD_UTudozZ4,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM
2648,ChIJ9Vn66_aipBIRqv0btp12hvQ,Yes,Yes,Yes,Yes,No,Maybe,Yes,1:00–3:00PM,1:00–3:00PM,1:00–3:00PM,1:00–3:00PM,1:00–3:00PM,1:00–3:00PM,1:00–3:00PM
2649,ChIJI96t3faipBIRONCoAyrVBLY,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM,10:00AM–12:00AM
2650,ChIJ4aTqxfaipBIRi9Kz759j6GI,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM
2651,ChIJFx-UVtH_pBIRY2i4c4CLn2A,Yes,Maybe,Yes,Yes,Maybe,Yes,Maybe,Closed,Closed,Closed,Closed,Open 24 hours,Open 24 hours,6:30AM–7:30PM
2652,ChIJofOM7vaipBIRSND_KLe0ga8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–11:00PM,8:00AM–11:00PM
2653,ChIJZ1WUvfaipBIR_8g7cu5qpog,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Maybe,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–11:00PM,8:00AM–11:00PM
2654,ChIJa-LjmfaipBIRfUaQ8IviPnI,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,11:00AM–3:00AM,11:00AM–3:00AM,11:00AM–3:00AM,11:00AM–3:00AM,11:00AM–3:00AM,11:00AM–3:00AM,11:00AM–3:00AM
2655,ChIJMSlpOfGipBIRf5cyHKdpsHg,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,"7:00–11:00AM, 1:00–4:00PM, 8:00–11:00PM","7:00–11:00AM, 1:00–4:00PM, 8:00–11:00PM","7:00–11:00AM, 1:00–4:00PM, 8:00–11:00PM","7:00–11:00AM, 1:00–4:00PM, 8:00–11:00PM","7:00–11:00AM, 1:00–4:00PM, 8:00–11:00PM","7:00–11:00AM, 1:00–4:00PM, 8:00–11:00PM","7:00–11:00AM, 1:00–4:00PM, 8:00–11:00PM"
2656,ChIJvQc60_CipBIRjIqIcdETh1Y,Yes,Maybe,Yes,Yes,No,Maybe,Yes,9:00AM–9:00PM,9:00AM–9:00PM,9:00AM–9:00PM,9:00AM–9:00PM,9:00AM–9:00PM,Closed,9:00AM–9:00PM
2657,ChIJR1ss5_CipBIRFEJ4DmG9lbA,Yes,Yes,Yes,Yes,No,Yes,Maybe,9:00AM–9:00PM,9:00AM–9:00PM,9:00AM–9:00PM,9:00AM–9:00PM,12:00–8:00PM,Closed,9:00AM–9:00PM
2658,ChIJS_4u6fCipBIRxfqED2GmQrk,Yes,Yes,Yes,Yes,No,No,Yes,1:00–4:00PM,1:00–4:00PM,1:00–4:00PM,1:00–4:00PM,1:00–4:00PM,Closed,1:00–4:00PM
2659,ChIJQ1M99vCipBIRWJu1wOjd3rg,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–12:00AM,11:00AM–12:00AM,11:00AM–11:00PM,11:00AM–11:00PM
2660,ChIJ_x3NU_eipBIRflaD6nswACc,Yes,Yes,Yes,Yes,No,Yes,Yes,10:00AM–4:00PM,10:00AM–4:00PM,10:00AM–4:00PM,10:00AM–4:00PM,10:00AM–4:00PM,Closed,10:00AM–4:00PM
2661,ChIJI7W3XMWjpBIRFQMbzDpuI8U,Yes,Yes,Yes,Yes,No,Yes,Yes,6:30AM–11:00PM,6:30AM–11:00PM,6:30AM–11:00PM,6:30AM–12:00AM,6:30AM–12:00AM,11:00AM–11:00PM,6:30AM–11:00PM
2662,ChIJOTDHAjmjpBIRb_W9cIhrSmI,Yes,Maybe,Yes,Maybe,Maybe,Yes,Yes,9:00AM–9:30PM,9:00AM–9:30PM,9:00AM–9:30PM,9:00AM–9:30PM,9:00AM–9:30PM,12:00–8:00PM,9:00AM–9:30PM
2663,ChIJ23SMG_6jpBIRkjgOOjgWzZc,Yes,Maybe,Yes,No,Maybe,Yes,Yes,11:00AM–11:30PM,11:00AM–11:30PM,11:00AM–11:30PM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–11:30PM,11:00AM–11:30PM
2664,ChIJabEyofGipBIREaCSSgKivrs,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM
2665,ChIJZ39DJe6ipBIRm7LH_MpKGas,Yes,Yes,Yes,Yes,No,Yes,Yes,7:30AM–12:00AM,7:30AM–12:00AM,7:30AM–12:00AM,7:30AM–12:00AM,7:30AM–12:00AM,Closed,7:30AM–12:00AM
2666,ChIJFYah8p2jpBIRPtZrh8n1PJY,Yes,Maybe,Yes,Yes,No,Yes,Maybe,12:30–3:00PM,12:30–3:00PM,12:00–5:00PM,Closed,Closed,Closed,12:30–3:00PM
2667,ChIJswzMA_yjpBIRouVvsDxdb9w,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,,,,,,,
2668,ChIJTanMhJyipBIRkuDC4Sx_Tik,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM
2669,ChIJIz4CWfCipBIRHgktxyT9-yU,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:30PM–12:00AM,12:30PM–12:00AM,12:30PM–12:00AM,12:30PM–12:30AM,12:30PM–12:30AM,12:30PM–12:00AM,12:30PM–12:00AM
2670,ChIJ69ahb_CipBIRcefpHNwiI2s,Yes,Yes,Yes,Yes,No,Yes,Maybe,7:00AM–5:00PM,7:00AM–5:00PM,7:00AM–5:00PM,7:00AM–5:00PM,Closed,Closed,7:00AM–5:00PM
2671,ChIJ4Ssxz_GipBIRfT0Gvm886GA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM,12:00–11:00PM,12:00–11:00PM,12:00–10:00PM,12:00–10:00PM
2672,ChIJJTRprZajpBIRFjJkT2PSWqE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1:00PM–3:00AM,1:00PM–3:00AM,1:00PM–3:30AM,1:00PM–3:30AM,1:00PM–3:00AM,1:00PM–3:00AM,1:00PM–3:00AM
2673,ChIJ5-U4tPGipBIRtS_iEmKC0Ds,Yes,Yes,Yes,Yes,No,Yes,Yes,Closed,"1:00–4:00PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:00PM",Closed
2674,ChIJOUiBkfGipBIRZDoOOJ2NDvY,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:00PM–1:30AM,12:00PM–3:00AM,12:00PM–3:00AM,12:00PM–3:00AM,12:00PM–1:30AM,12:00PM–1:30AM,12:00PM–1:30AM
2675,ChIJe9zMtpKipBIRJwy_i78VMk4,Yes,Yes,Yes,Yes,No,Yes,Yes,12:00–11:00PM,12:00–11:00PM,12:00–11:00PM,12:00PM–12:00AM,12:00PM–12:00AM,12:00–11:00PM,12:00–11:00PM
2676,ChIJzduIKt-jpBIR8BcyYDlHCho,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7:00AM–12:30AM,7:00AM–12:30AM,7:00AM–12:30AM,7:00AM–12:30AM,7:00AM–12:30AM,7:00AM–12:30AM,7:00AM–12:30AM
2677,ChIJp7P9mLOjpBIRCUFBwAoIu6E,Yes,No,Yes,Yes,Maybe,Yes,Yes,11:00AM–12:30AM,11:00AM–12:30AM,11:00AM–12:30AM,11:00AM–2:00AM,11:00AM–2:00AM,10:30AM–12:30AM,11:00AM–12:30AM
2678,ChIJLZY2B4qjpBIRNWKeP7ICdRE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8:00PM–12:30AM,8:00PM–12:30AM,8:00PM–12:30AM,"1:00–4:00PM, 8:00PM–12:30AM","1:00–4:00PM, 8:00PM–12:30AM","1:00–4:00PM, 8:00PM–12:30AM",8:00PM–12:30AM
2679,ChIJA0_Ru0-jpBIRUIJS4LcoYkQ,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,"1:00–5:30PM, 7:30–11:30PM","1:00–5:30PM, 7:30–11:30PM","1:00–5:30PM, 7:30–11:30PM","1:00–5:30PM, 7:30–11:30PM","1:00–5:30PM, 7:30–11:30PM","1:00–5:30PM, 7:30–11:30PM","1:00–5:30PM, 7:30–11:30PM"
2680,ChIJM6qGIe6ipBIRO_YoPoZ1bQg,Yes,Yes,Yes,Yes,No,Yes,Yes,"1:30–3:30PM, 7:00–10:30PM","1:30–3:30PM, 7:00–10:30PM","1:30–3:30PM, 7:00–10:30PM","1:30–3:30PM, 7:00–11:00PM","1:30–3:30PM, 7:00–11:00PM","1:30–3:30PM, 7:00–10:00PM","1:30–3:30PM, 7:00–10:30PM"
2681,ChIJyZYIJu6ipBIRe1lRArLwfXo,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8:30AM–11:00PM,8:30AM–11:00PM,8:30AM–11:00PM,8:30AM–11:00PM,8:30AM–11:00PM,8:30AM–11:00PM,8:30AM–11:00PM
2682,ChIJT-miFy6jpBIR8-EVaHpwCXU,Yes,Yes,Yes,Yes,Maybe,No,Yes,7:00–11:00PM,7:00–11:00PM,7:00–11:00PM,7:00–11:00PM,7:00–11:00PM,Closed,Closed
2683,ChIJMYNxce6ipBIReZslY90SA_c,Yes,Maybe,Yes,Yes,Yes,Yes,Maybe,8:00AM–4:00PM,8:00AM–4:00PM,8:00AM–4:00PM,8:00AM–4:00PM,Closed,Closed,8:00AM–4:00PM
2684,ChIJhe1LBkmjpBIR978rrrGdPtY,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,12:30PM–12:30AM,12:30PM–12:30AM,12:30PM–12:30AM,12:30PM–12:30AM,12:30PM–12:30AM,12:30PM–12:30AM,12:30PM–12:30AM
